,zpid,streetAddress,latitude,longitude,latest_saledate,latest_salemonth,latest_saleyear,latestPrice
5062,29506958,9302 Curlew Dr,30.184240341186523,-97.83206176757812,2018-05-04,5,2018,239900.0
5063,89548909,10116 Wading Pool Path,30.16816520690918,-97.82017517089844,2018-07-19,7,2018,299700.0
5064,29514496,11216 Pickard Ln,30.15809440612793,-97.83916473388672,2018-03-29,3,2018,300000.0
5065,29510174,10007 Brantley Bnd,30.175594329833984,-97.83804321289062,2020-07-09,7,2020,300000.0
5066,29514398,1401 Merchants Tale Ln,30.15471076965332,-97.8289566040039,2019-11-02,11,2019,255000.0
5067,89548731,3012 Sea Jay Dr,30.195016860961925,-97.82966613769533,2019-08-27,8,2019,229900.0
5068,29501455,8803 Dandelion Trl,30.192384719848643,-97.83467864990234,2019-04-10,4,2019,305000.0
5069,29509908,9900 Willers Way,30.17697525024414,-97.83035278320312,2020-01-31,1,2020,225000.0
5070,29498195,7905 Lowdes Dr,30.19606590270996,-97.8180923461914,2018-12-14,12,2018,429900.0
5071,70332671,10808 Strand St,30.1683292388916,-97.84327697753906,2019-04-22,4,2019,300000.0
5072,29504453,9201 Linkmeadow Dr,30.18705940246582,-97.83659362792967,2020-06-02,6,2020,409000.0
5073,29493840,3410 Elijah St,30.20383644104004,-97.83541870117188,2019-12-03,12,2019,314000.0
5074,89548693,8205 Nicola Trl,30.195451736450195,-97.8276596069336,2018-06-22,6,2018,409000.0
5075,29507169,2615 Monarch Dr,30.18025207519531,-97.8316650390625,2019-07-17,7,2019,284900.0
5076,29495828,8309 Treehouse Ln,30.20319175720215,-97.84471130371094,2018-06-29,6,2018,275000.0
5077,64439950,11125 Currin Ln,30.15845489501953,-97.8442153930664,2018-07-20,7,2018,299997.0
5078,29509904,9806 Willers Way,30.177534103393555,-97.83026885986328,2020-11-23,11,2020,409000.0
5079,29498662,8405 Siskin Cv,30.19584846496582,-97.83050537109376,2018-10-31,10,2018,324000.0
5080,29507168,2617 Monarch Dr,30.18032455444336,-97.83181762695312,2019-12-13,12,2019,209900.0
5081,29512888,10602 N Platt River Dr,30.15850257873535,-97.81726837158205,2018-12-06,12,2018,224900.0
5082,29501452,8809 Dandelion Trl,30.19231414794922,-97.83512115478516,2019-12-02,12,2019,348900.0
5083,29495826,8401 Treehouse Ln,30.202943801879886,-97.8448486328125,2019-05-24,5,2019,320000.0
5084,58317450,2205 Riker Ridge Trl,30.15551376342773,-97.84015655517578,2018-06-28,6,2018,254900.0
5085,63838636,2714 Gettysburg Dr,30.19624137878418,-97.82455444335938,2018-12-31,12,2018,124900.0
5086,29514386,1501 Merchants Tale Ln,30.154924392700195,-97.83055877685548,2020-07-15,7,2020,265000.0
5087,64558166,10204 Beard Ave,30.17346000671387,-97.83647918701172,2020-04-28,4,2020,392500.0
5088,29493825,3322 Thomas Kincheon St,30.2016658782959,-97.8351821899414,2019-09-24,9,2019,345000.0
5089,63838634,2706 Gettysburg Dr,30.195890426635746,-97.82376861572266,2019-11-26,11,2019,385000.0
5090,29509900,9708 Willers Way,30.17812156677246,-97.83023834228516,2020-03-13,3,2020,309900.0
5091,29501449,2910 Zeke Bnd,30.19124794006348,-97.83147430419922,2020-03-05,3,2020,427500.0
5092,29514379,11308 Canterbury Tales Ln,30.155750274658203,-97.83062744140624,2018-04-14,4,2018,225000.0
5093,89552394,1404 Middlefield Ct,30.1695613861084,-97.81884765625,2018-07-25,7,2018,320000.0
5094,29504447,9309 Linkmeadow Dr,30.18631172180176,-97.8370590209961,2020-02-07,2,2020,240000.0
5095,60138947,11313 Chatam Berry Ln,30.157236099243164,-97.84333801269533,2018-09-11,9,2018,284000.0
5096,89546561,8211 Nicola Trl,30.19521522521973,-97.82784271240234,2020-11-10,11,2020,399000.0
5097,89548393,1421 Canopy Creek Way,30.16695976257324,-97.82003784179688,2019-03-26,3,2019,317000.0
5098,29503999,8904 Creekmont Cv,30.18923759460449,-97.83110809326172,2020-04-06,4,2020,298900.0
5099,114405946,11509 Eric Heiden Ct,30.154136657714844,-97.84613800048828,2019-07-19,7,2019,315900.0
5100,70332661,10713 Chippenhook Ct,30.16897773742676,-97.84320068359376,2019-12-10,12,2019,325000.0
5101,58317365,11321 Pardoners Tale Ln,30.1540641784668,-97.83091735839844,2018-04-10,4,2018,255000.0
5102,29506944,2811 Wilcrest Dr,30.185688018798828,-97.83307647705078,2020-12-28,12,2020,445000.0
5103,29493821,3311 Dalton St,30.2016658782959,-97.83419799804688,2020-06-23,6,2020,525000.0
5104,63838556,2713 Gettysburg Dr,30.19577217102051,-97.82473754882812,2019-10-02,10,2019,319900.0
5105,29509893,9906 Woodshire Dr,30.17609405517578,-97.8294448852539,2018-02-17,2,2018,315000.0
5106,29506971,2816 Firecrest Dr,30.18536758422852,-97.83308410644533,2018-03-01,3,2018,296000.0
5107,29498999,8401 Alabama Dr,30.19262313842773,-97.82083129882812,2019-11-26,11,2019,315000.0
5108,64465440,11128 Currin Ln,30.15831184387207,-97.84481048583984,2019-04-10,4,2019,289900.0
5109,29499048,2602 Gettysburg Dr,30.19525146484375,-97.82244110107422,2018-08-17,8,2018,339000.0
5110,29493819,3317 Dalton St,30.201839447021484,-97.83455657958984,2020-02-18,2,2020,359000.0
5111,29498998,2500 Monitor Dr,30.19245529174805,-97.8208999633789,2018-02-15,2,2018,315000.0
5112,29514440,2113 Desco Dr,30.157663345336925,-97.8367691040039,2020-09-08,9,2020,265000.0
5113,29507438,9501 Notches Dr,30.18325614929199,-97.836669921875,2020-05-26,5,2020,325000.0
5114,70332659,10721 Chippenhook Ct,30.1687068939209,-97.84342193603516,2020-02-18,2,2020,350000.0
5115,89548887,1412 Canopy Creek Way,30.167314529418945,-97.81961822509766,2019-06-24,6,2019,310000.0
5116,29498997,2307 Stone River Dr,30.194446563720703,-97.81783294677734,2020-10-05,10,2020,399000.0
5117,29495315,7904 Clydesdale Dr,30.202152252197266,-97.8320770263672,2019-03-26,3,2019,270000.0
5118,60138939,11105 Chatam Berry Ln,30.15901184082031,-97.84327697753906,2018-08-28,8,2018,335000.0
5119,29512858,10310 Bilbrook Pl,30.16288757324219,-97.81735229492188,2020-08-27,8,2020,349000.0
5120,29507435,2924 Lagerway Cv,30.18291664123535,-97.83692169189452,2018-03-30,3,2018,312900.0
5121,29506885,9510 Queenswood Dr,30.18029975891113,-97.82975769042967,2019-09-16,9,2019,500000.0
5122,29499045,8104 Seminary Ridge Dr,30.19624328613281,-97.82141876220705,2019-07-18,7,2019,399000.0
5123,29506996,2601 Gadwall Cv,30.18285179138184,-97.8309326171875,2020-07-30,7,2020,359000.0
5124,60138937,11204 Blairview Ln,30.158546447753903,-97.84197235107422,2018-08-09,8,2018,285000.0
5125,29514351,1509 Canon Yeomans Trl,30.157175064086925,-97.82955932617188,2018-05-08,5,2018,238000.0
5126,29507432,2906 Lagerway Cv,30.182491302490234,-97.83663940429688,2018-08-25,8,2018,285000.0
5127,29495312,7808 Clydesdale Dr,30.202598571777344,-97.831787109375,2018-07-28,7,2018,255000.0
5128,29499028,2603 Shiloh Dr,30.19543838500977,-97.82086944580078,2018-05-23,5,2018,325000.0
5129,29498996,2401 Stone River Dr,30.19451904296875,-97.81802368164062,2020-07-14,7,2020,369900.0
5130,29504425,9305 Bradner Dr,30.18681526184082,-97.83779907226562,2020-03-05,3,2020,329000.0
5131,29514350,1513 Canon Yeomans Trl,30.157264709472656,-97.82965850830078,2019-02-20,2,2019,247400.0
5132,64727656,10613 Hendon St,30.166955947875977,-97.83573150634766,2019-05-30,5,2019,335000.0
5133,70335431,11609 Bruce Jenner Ln,30.15334129333496,-97.84530639648438,2020-01-31,1,2020,280000.0
5134,124718796,8306 Longview Rd,30.19712448120117,-97.8313217163086,2020-12-30,12,2020,564000.0
5135,29495311,7806 Clydesdale Dr,30.202741622924805,-97.83169555664062,2019-11-27,11,2019,339900.0
5136,29512850,10507 Etta Ln,30.161291122436523,-97.81950378417967,2019-02-22,2,2019,249900.0
5137,29507420,9417 Notches Dr,30.183860778808604,-97.83625030517578,2019-07-19,7,2019,335500.0
5138,63379994,8307 Empress Blvd,30.190961837768555,-97.81757354736328,2020-12-07,12,2020,199900.0
5139,29494966,7314 Eganhill Dr,30.20366096496582,-97.82080841064452,2018-06-14,6,2018,305000.0
5140,69808924,2400 Wilma Rudolph Rd,30.1551513671875,-97.84175872802734,2018-11-09,11,2018,275000.0
5141,29495804,4006 Alexandria Dr,30.20281410217285,-97.8460693359375,2020-04-02,4,2020,333000.0
5142,29510142,10109 Lindshire Ln,30.17563247680664,-97.84029388427734,2020-04-20,4,2020,375000.0
5143,58317348,1421 Sir Thopas Trl,30.153772354125977,-97.82929229736328,2019-10-17,10,2019,174999.0
5144,29504419,9329 Bradner Dr,30.18609046936035,-97.83824157714844,2019-02-09,2,2019,345000.0
5145,29511986,11436 Cotulla Dr,30.17037773132324,-97.8724136352539,2020-11-20,11,2020,575000.0
5146,58317484,11613 Arbor Downs Rd,30.158206939697266,-97.8528289794922,2018-09-08,9,2018,439000.0
5147,29515483,12205 Barrel Bnd,30.15257453918457,-97.85595703125,2020-04-02,4,2020,420000.0
5148,63838496,7906 Manassas Dr,30.19424247741699,-97.8140106201172,2020-06-10,6,2020,364900.0
5149,125808482,5212 Rain Lily Dr,30.16822052001953,-97.88966369628906,2018-02-27,2,2018,488105.0
5150,29500994,8101 Dowling Cv,30.19198608398437,-97.81290435791016,2019-05-15,5,2019,334900.0
5151,80089495,8505 Chick Pea Ln,30.17495536804199,-97.7877426147461,2018-06-09,6,2018,178950.0
5152,111373481,2100 Williston Loop,30.1418514251709,-97.8491668701172,2020-03-06,3,2020,384800.0
5153,29505988,8519 Birmingham Dr,30.18195724487305,-97.8047866821289,2019-07-31,7,2019,269500.0
5154,29515480,12223 Barrel Bnd,30.15213203430176,-97.85543823242188,2019-08-27,8,2019,410000.0
5155,70348995,10205 Anahuac Trl,30.15357208251953,-97.7873764038086,2020-07-07,7,2020,319900.0
5156,64644454,12010 Johnny Weismuller Ln UNIT 5,30.14991950988769,-97.84059143066406,2020-08-28,8,2020,315000.0
5157,80090485,813 Kevin Taylor Dr,30.18771171569824,-97.79991149902344,2020-03-02,3,2020,345000.0
5158,29508495,614 Hyde Park Pl,30.17739677429199,-97.79943084716795,2019-06-13,6,2019,234990.0
5159,29488917,4312 Dos Cabezas Dr,30.214658737182614,-97.84383392333984,2018-06-01,6,2018,349000.0
5160,29513476,11504 Gun Fight Ln,30.16143035888672,-97.85417938232422,2020-04-17,4,2020,625000.0
5161,64913947,2204 Mary Lou Retton Ln,30.151336669921875,-97.83829498291016,2020-07-09,7,2020,195000.0
5162,80108483,7707 Stephany Taylor Dr,30.18860244750977,-97.79933166503906,2020-08-08,8,2020,390447.0
5163,29486410,4703 Circle Oak Cv,30.218618392944336,-97.84651947021484,2020-05-13,5,2020,475000.0
5164,83820994,9704 Sydney Marilyn Ln,30.16386413574219,-97.79727935791016,2020-11-16,11,2020,419000.0
5165,64470445,2708 James Bausch Ln,30.150766372680664,-97.84205627441406,2019-08-30,8,2019,290000.0
5166,58317473,11604 Arbor Downs Rd,30.15874290466309,-97.85218811035156,2019-09-27,9,2019,395000.0
5167,29500968,7601 Wynne Ln,30.191503524780284,-97.80278778076172,2019-06-07,6,2019,199000.0
5168,29506494,1607 Cattle Cv,30.17987060546875,-97.81585693359376,2018-04-07,4,2018,265000.0
5169,58314907,6613 Lancret Hill Dr,30.212646484375,-97.81803894042967,2019-02-25,2,2019,459900.0
5170,29505965,912 Wessex Way,30.181781768798828,-97.80359649658205,2018-06-08,6,2018,259900.0
5171,63838992,9908 Buffalo Lake Ln,30.15618705749512,-97.78900909423828,2020-02-03,2,2020,289999.0
5172,58314905,6617 Lancret Hill Dr,30.212345123291016,-97.8178253173828,2019-10-01,10,2019,414900.0
5173,29511970,11425 Carnelian Dr,30.17103576660156,-97.87281036376952,2020-03-09,3,2020,449000.0
5174,80098436,12000 Verchota Dr,30.146547317504886,-97.84048461914062,2018-06-30,6,2018,279000.0
5175,58314904,6701 Lancret Hill Dr,30.21219253540039,-97.81771850585938,2020-10-27,10,2020,515000.0
5176,145656490,908 Sleepy Dell Ln,30.17211151123047,-97.80908966064452,2020-02-21,2,2020,329600.0
5177,29510470,3749 Whitt Loop,30.180694580078125,-97.85787963867188,2019-10-28,10,2019,459900.0
5178,29500958,7710 Forest Wood Rd,30.189699172973643,-97.8022003173828,2020-05-28,5,2020,379000.0
5179,70357490,10209 Anahuac Trl,30.15349006652832,-97.78724670410156,2020-09-22,9,2020,360000.0
5180,29486401,3904 Tamil St,30.212787628173828,-97.83817291259766,2020-09-09,9,2020,314900.0
5181,83818907,11713 Channing Dr,30.149038314819336,-97.8312759399414,2018-11-13,11,2018,249000.0
5182,111371969,2505 Bear Springs Trl,30.14672088623047,-97.85289001464844,2020-10-06,10,2020,499900.0
5183,29505955,8606 Birmingham Dr,30.18114852905273,-97.80706024169922,2018-11-21,11,2018,260000.0
5184,83831967,2212 Turtle Mountain Bnd,30.14328575134277,-97.8494873046875,2018-08-31,8,2018,337990.0
5185,29508489,8514 Romney Rd,30.177255630493164,-97.7983627319336,2019-05-15,5,2019,290000.0
5186,29480900,5004 Dry Oak Trl,30.227718353271484,-97.84645080566406,2019-09-04,9,2019,379000.0
5187,70357487,10225 Anahuac Trl,30.15316772460937,-97.78673553466795,2020-02-18,2,2020,214900.0
5188,64677903,11719 Raymond C Ewry Ln,30.15114974975586,-97.83979034423828,2018-06-06,6,2018,169900.0
5189,29515466,12200 Barrel Bnd,30.15258026123047,-97.85653686523438,2019-03-28,3,2019,350000.0
5190,80101954,712 Ann Taylor Dr,30.189044952392567,-97.79834747314452,2018-09-13,9,2018,365000.0
5191,29488899,4300 Triboro Trl,30.21506690979004,-97.84284973144533,2020-09-30,9,2020,369900.0
5192,29515465,2808 Winding Brook Dr,30.151222229003903,-97.85568237304688,2019-05-31,5,2019,275000.0
5193,251030984,200 Virtus Bnd,30.178241729736328,-97.78741455078124,2020-07-06,7,2020,325000.0
5194,80089897,12025 Buzz Schneider Ln,30.14649772644043,-97.838134765625,2018-03-08,3,2018,295000.0
5195,29503445,7608 Lunar Dr,30.184186935424805,-97.78721618652344,2018-05-09,5,2018,296000.0
5196,58314897,2912 Dillion Hill Dr,30.21232795715332,-97.81743621826172,2019-06-14,6,2019,319900.0
5197,29510465,3609 Whitt Loop,30.178653717041016,-97.8567123413086,2019-06-13,6,2019,419900.0
5198,64525388,11707 Raymond C Ewry Ln,30.151641845703125,-97.84041595458984,2020-08-14,8,2020,295300.0
5199,29513984,10703 Carovilli Dr,30.156896591186523,-97.81602478027344,2019-06-03,6,2019,267000.0
5200,29503444,7606 Lunar Dr,30.18437767028809,-97.78723907470705,2020-05-05,5,2020,320000.0
5201,29488893,4012 Kandy Dr,30.21152687072754,-97.8415985107422,2018-10-19,10,2018,299999.0
5202,83823963,2116 Turtle Mountain Bnd,30.14262962341309,-97.84852600097656,2019-01-11,1,2019,357535.0
5203,29513983,10705 Carovilli Dr,30.156776428222656,-97.81610107421876,2018-10-26,10,2018,229000.0
5204,29500932,1508 Damon Rd,30.19369888305664,-97.8058624267578,2019-03-08,3,2019,269000.0
5205,29507462,10102 Dobbin Dr,30.180551528930664,-97.8507843017578,2020-12-17,12,2020,575000.0
5206,29480892,4900 Dry Oak Trl,30.227436065673828,-97.8447265625,2020-12-14,12,2020,499900.0
5207,83823461,6504 Estana Ln,30.17898941040039,-97.90380859375,2020-05-04,5,2020,489000.0
5208,119623481,10013 Milla Cir #58,30.161964416503903,-97.79752349853516,2020-07-23,7,2020,329900.0
5209,29488882,4010 Jaffna Cv,30.211933135986328,-97.84069061279295,2019-11-12,11,2019,275000.0
5210,80108425,7711 Stephany Taylor Dr,30.18832588195801,-97.7993392944336,2020-08-05,8,2020,379000.0
5211,64893873,11702 Raymond C Ewry Ln,30.15144157409668,-97.84092712402344,2020-07-02,7,2020,339900.0
5212,29486380,7307 Saffron St,30.21263122558593,-97.83880615234376,2020-08-11,8,2020,292500.0
5213,29508481,8410 Romney Rd,30.17845726013184,-97.79761505126952,2020-03-17,3,2020,339000.0
5214,29497425,923 Acorn Oaks Dr,30.19496726989746,-97.79605865478516,2018-02-28,2,2018,239999.0
5215,89546958,4212 Wyldwood Rd,30.17662811279297,-97.86743927001952,2018-07-21,7,2018,650000.0
5216,29486361,3712 Kandy Dr,30.210941314697266,-97.83605194091795,2019-01-11,1,2019,299900.0
5217,29511955,11400 Carnelian Dr,30.172351837158203,-97.87335968017578,2020-03-30,3,2020,474000.0
5218,29498923,710 Prince Arn Dr,30.1937313079834,-97.79154205322266,2020-07-31,7,2020,315000.0
5219,29490352,7713 Palacios Dr,30.210824966430664,-97.84431457519533,2018-05-24,5,2018,350000.0
5220,29510979,9152 Swanson Ln,30.1696891784668,-97.79561614990234,2019-12-20,12,2019,170000.0
5221,29497420,912 Acorn Oaks Dr,30.194934844970703,-97.79489135742188,2019-04-08,4,2019,318000.0
5222,29511954,4444 Lost Oasis Holw,30.172351837158203,-97.87374877929688,2019-11-26,11,2019,400000.0
5223,29500919,1903 Keilbar Ln,30.19470977783203,-97.8093490600586,2018-11-02,11,2018,275000.0
5224,29483341,6805 One Oak Rd,30.222671508789062,-97.84526824951172,2018-10-02,10,2018,620000.0
5225,145657978,9505 Tanager Way #79,30.17289352416992,-97.80953216552734,2020-01-09,1,2020,339000.0
5226,63395418,1600 Strickland Dr,30.18247413635254,-97.81368255615234,2019-01-03,1,2019,259400.0
5227,58314832,6704 Lancret Hill Dr,30.21171760559082,-97.8180160522461,2019-07-01,7,2019,439900.0
5228,29513449,11412 Gun Fight Ln,30.16231155395508,-97.85420989990234,2019-03-20,3,2019,450000.0
5229,83812978,9617 Sawyer Fay Ln,30.16444969177246,-97.79818725585938,2019-06-03,6,2019,339000.0
5230,64669862,11906 Johnny Weismuller Ln,30.150264739990234,-97.8427734375,2019-08-29,8,2019,275000.0
5231,29486319,3815 Kandy Dr,30.211334228515625,-97.83841705322266,2018-03-24,3,2018,305000.0
5232,29512977,742 Shade Tree Dr,30.160289764404297,-97.81556701660156,2019-05-29,5,2019,285000.0
5233,29486313,3911 Kandy Dr,30.21087074279785,-97.8393783569336,2019-09-20,9,2019,269000.0
5234,145657976,9306 Privet Dr #19,30.17291831970215,-97.80962371826172,2019-02-28,2,2019,324900.0
5235,29510447,10421 Steamboat Dr,30.17895317077637,-97.854736328125,2020-02-28,2,2020,575000.0
5236,63395416,1514 Strickland Dr,30.182477951049805,-97.81342315673828,2018-07-03,7,2018,258000.0
5237,83813946,2432 Turtle Mountain Bnd,30.14252471923828,-97.85261535644533,2020-04-28,4,2020,389444.0
5238,2100731975,9304 Privet Dr,30.173025131225582,-97.80962371826172,2020-06-09,6,2020,335000.0
5239,29485496,6901 Loch Lommond St,30.21556282043457,-97.83502960205078,2020-01-29,1,2020,530000.0
5240,29515439,2609 Winding Brook Dr,30.150110244750977,-97.85405731201172,2018-06-05,6,2018,319900.0
5241,29506415,8427 Hindon Ln,30.18415641784668,-97.80603790283205,2019-10-07,10,2019,285000.0
5242,119614973,10125 Milla Cir #49,30.162677764892567,-97.7978744506836,2020-07-27,7,2020,309900.0
5243,29515438,2613 Winding Brook Dr,30.15003967285156,-97.85385131835938,2019-04-29,4,2019,299500.0
5244,29506413,1134 Tetbury Ln,30.183917999267567,-97.80592346191406,2019-09-25,9,2019,285000.0
5245,29508470,719 Great Britain Blvd,30.17974281311035,-97.79979705810548,2018-05-04,5,2018,159000.0
5246,29480774,6303 Sanderson Ave,30.225059509277344,-97.83689880371094,2018-06-16,6,2018,379500.0
5247,29513438,3214 Fort Worth Trl,30.163219451904297,-97.85540771484376,2019-05-10,5,2019,379500.0
5248,80089912,7715 Huddleston Ln,30.18767738342285,-97.7984390258789,2019-09-30,9,2019,419900.0
5249,58314765,6705 Side Saddle St,30.213680267333984,-97.82483673095705,2020-11-23,11,2020,300000.0
5250,29515437,2617 Winding Brook Dr,30.15002632141113,-97.85368347167967,2020-05-22,5,2020,300000.0
5251,119622968,9501 Bentley Garner Ln,30.166168212890625,-97.79801177978516,2018-08-28,8,2018,369900.0
5252,29506412,1130 Tetbury Ln,30.183956146240234,-97.80574798583984,2019-10-23,10,2019,242625.0
5253,58314761,6804 Side Saddle St,30.213319778442383,-97.825439453125,2020-12-11,12,2020,495000.0
5254,29486259,7601 Wordham Dr,30.20916175842285,-97.83812713623048,2019-10-15,10,2019,375000.0
5255,29501412,7212 Teaberry Dr,30.1904296875,-97.78960418701172,2019-12-20,12,2019,399900.0
5256,112087929,12224 Tawny Farms Rd #145,30.148157119750977,-97.84977722167967,2020-04-15,4,2020,268000.0
5257,29506411,8708 Devine Ln,30.182512283325195,-97.8119125366211,2019-07-26,7,2019,354000.0
5258,145656425,2117 Williston Loop,30.14208984375,-97.84993743896484,2019-10-07,10,2019,549000.0
5259,29510965,605 Swanson Cv,30.171958923339844,-97.79598999023438,2019-07-02,7,2019,162000.0
5260,29498909,7102 Moat Cv,30.19267272949219,-97.79154205322266,2019-12-05,12,2019,299000.0
5261,251029334,1306 Catalan Rd #901,30.150339126586925,-97.83463287353516,2020-03-05,3,2020,265000.0
5262,29511924,11405 Sabinal Mesa Dr,30.17218780517578,-97.87094116210938,2020-10-15,10,2020,519000.0
5263,2089972964,9408 Hunter Ln,30.16750144958496,-97.80091857910156,2018-11-24,11,2018,318830.0
5264,58314756,6719 Lost Valley,30.21393394470215,-97.82559967041016,2018-02-14,2,2018,368000.0
