,zpid,latestPrice,numOfBathrooms,livingAreaSqFt,numOfBedrooms,avgSchoolRating,numOfStories,MedianStudentsPerTeacher,numOfHighSchools,longitude,numOfPrimarySchools,avgSchoolDistance,latitude,lotSizeSqFt,numOfPhotos,numPriceChanges,zipcode,yearBuilt,propertyTaxRate,latest_saledate,latest_salemonth,latest_saleyear,averagePrice
978,58299737,579000.0,3.0,2425.0,3,7.0,2,17,1,-97.7508239746094,1,0.966666666666667,30.3836212158203,13939.2,26,2,78759,1978,1.98,2019-08-15,8,2019,512099.535
979,29355445,850000.0,3.0,2985.0,3,7.0,1,16,1,-97.7563095092773,1,0.666666666666667,30.3659591674805,7840.0,30,2,78731,1996,1.98,2019-07-23,7,2019,919896.32967033
980,29437227,540000.0,2.0,2151.0,3,6.66666666666667,1,15,1,-97.7345352172852,1,2.26666666666667,30.4023246765137,9713.0,39,1,78759,1975,1.98,2019-04-29,4,2019,512099.535
981,29432716,649900.0,3.0,2730.0,5,7.0,2,17,1,-97.7498779296875,1,0.733333333333333,30.3792705535889,12196.8,31,1,78759,1966,1.98,2019-08-30,8,2019,512099.535
982,29435845,120000.0,2.0,1042.0,2,4.0,1,13,1,-97.7018966674805,1,1.63333333333333,30.3952217102051,4268.0,15,5,78758,1983,1.98,2019-08-29,8,2019,326232.736111111
983,29433845,350000.0,2.0,1530.0,3,4.0,1,13,1,-97.7056274414062,1,2.16666666666667,30.3877544403076,7100.0,18,1,78758,1981,1.98,2019-08-07,8,2019,326232.736111111
984,29352920,699000.0,3.0,2742.0,4,7.0,1,16,1,-97.7610244750977,1,0.566666666666667,30.3601837158203,12196.8,19,1,78731,1970,1.98,2019-05-31,5,2019,919896.32967033
985,29433491,344900.0,2.0,1334.0,3,3.66666666666667,1,14,1,-97.7065200805664,1,1.1,30.3821926116943,7187.0,28,1,78758,1972,1.98,2019-12-18,12,2019,326232.736111111
986,58303827,349900.0,2.0,1303.0,3,4.0,1,13,1,-97.7043533325195,1,2.0,30.3897266387939,7448.0,28,1,78758,1980,1.98,2019-05-24,5,2019,326232.736111111
987,29355488,625000.0,2.0,1769.0,3,7.0,1,16,1,-97.7557220458984,1,0.733333333333333,30.366943359375,6098.0,28,2,78731,1998,1.98,2019-12-31,12,2019,919896.32967033
988,29438175,515000.0,2.0,1991.0,3,6.66666666666667,1,15,1,-97.7325897216797,1,2.3,30.4047222137451,9844.0,35,1,78759,1980,1.98,2019-06-14,6,2019,512099.535
989,58299666,648999.0,2.0,2257.0,3,7.0,1,17,1,-97.7512054443359,1,1.03333333333333,30.3848571777344,9844.0,19,14,78759,1974,1.98,2019-02-26,2,2019,512099.535
990,29432818,300000.0,2.0,1264.0,3,3.66666666666667,1,14,1,-97.7077789306641,1,0.933333333333333,30.3791446685791,8276.0,1,2,78758,1972,1.98,2019-04-10,4,2019,326232.736111111
991,29432309,284600.0,2.0,1686.0,3,4.33333333333333,1,14,1,-97.6986770629883,1,1.23333333333333,30.3793487548828,8232.0,19,1,78758,1974,1.98,2019-05-30,5,2019,326232.736111111
992,29435808,207995.0,1.0,962.0,2,4.0,1,13,1,-97.7034454345703,1,1.8,30.3941497802734,4181.0,19,1,78758,1983,1.98,2019-05-17,5,2019,326232.736111111
993,29432642,925000.0,3.0,2748.0,4,7.0,1,17,1,-97.748908996582,1,0.833333333333333,30.3808784484863,13939.2,34,6,78759,1968,1.98,2019-08-16,8,2019,512099.535
994,29432295,395000.0,2.0,1576.0,3,4.33333333333333,1,14,1,-97.6989898681641,1,1.23333333333333,30.3783664703369,8712.0,1,1,78758,1974,1.98,2019-09-03,9,2019,326232.736111111
995,58303785,127500.0,2.0,1309.0,3,4.0,1,13,1,-97.7049407958984,1,2.0,30.3896236419678,6882.0,23,5,78758,1981,1.98,2019-03-08,3,2019,326232.736111111
996,29432637,698000.0,3.0,2054.0,3,7.0,1,17,1,-97.7483596801758,1,0.766666666666667,30.3800811767578,13068.0,30,4,78759,1966,1.98,2019-06-07,6,2019,512099.535
997,29432284,375000.0,2.0,1496.0,3,3.66666666666667,1,14,1,-97.6992340087891,1,1.2,30.3800449371338,8237.0,21,1,78758,1975,1.98,2019-05-21,5,2019,326232.736111111
998,29438124,519990.0,3.0,2221.0,5,6.66666666666667,1,15,1,-97.7400894165039,1,2.33333333333333,30.4059276580811,9147.0,36,1,78759,1972,1.98,2019-04-26,4,2019,512099.535
999,70331967,1495000.0,4.0,3498.0,4,7.0,2,16,1,-97.780632019043,1,1.66666666666667,30.3711452484131,11761.2,36,3,78731,2008,1.98,2019-02-28,2,2019,919896.32967033
1000,29432116,515000.0,2.0,1670.0,3,7.0,1,17,1,-97.7434768676758,1,0.933333333333333,30.3788051605225,7901.0,33,2,78759,1977,1.98,2019-06-21,6,2019,512099.535
1001,29438113,535500.0,2.0,1936.0,3,6.0,1,15,1,-97.7420120239258,1,2.06666666666667,30.4060535430908,17424.0,1,4,78759,1972,1.98,2019-07-30,7,2019,512099.535
1002,29356377,379900.0,2.0,1601.0,1,7.0,1,16,1,-97.7597732543945,1,0.766666666666667,30.3687629699707,5183.0,39,4,78731,1973,1.98,2019-07-19,7,2019,919896.32967033
1003,29351376,779000.0,3.0,3007.0,4,7.0,2,16,1,-97.7856597900391,1,3.03333333333333,30.3538227081299,10018.0,27,2,78731,1999,1.98,2019-10-09,10,2019,919896.32967033
1004,29349375,449000.0,2.0,2831.0,3,7.0,1,16,1,-97.7619857788086,1,0.733333333333333,30.3515872955322,20037.6,23,1,78731,1970,1.98,2019-09-01,9,2019,919896.32967033
1005,58299592,419650.0,3.0,2500.0,4,7.0,2,17,1,-97.7471237182617,1,0.966666666666667,30.3831901550293,5140.0,34,7,78759,1996,1.98,2019-12-30,12,2019,512099.535
1006,29349874,300000.0,2.0,1450.0,3,7.0,2,16,1,-97.7604217529297,1,0.666666666666667,30.3526153564453,5649.0,1,1,78731,1981,1.98,2019-05-16,5,2019,919896.32967033
1007,58299590,550000.0,3.0,2645.0,3,7.0,2,17,1,-97.7475204467773,1,0.966666666666667,30.3834438323975,12196.8,1,5,78759,1995,1.98,2019-11-15,11,2019,512099.535
1008,70331968,1295000.0,4.0,4200.0,3,7.0,2,16,1,-97.7807388305664,1,1.66666666666667,30.3709964752197,11761.2,25,2,78731,2007,1.98,2019-09-20,9,2019,919896.32967033
1009,29438086,569900.0,3.0,2766.0,4,6.66666666666667,2,15,1,-97.7379989624023,1,2.33333333333333,30.4058856964111,10018.0,1,1,78759,1972,1.98,2019-05-31,5,2019,512099.535
1010,58299585,825000.0,3.0,2558.0,4,7.0,2,17,1,-97.7538146972656,1,1.13333333333333,30.3863258361816,15681.6,34,1,78759,1973,1.98,2019-12-02,12,2019,512099.535
1011,29356469,795000.0,3.0,2356.0,4,7.0,2,16,1,-97.7667846679688,1,0.866666666666667,30.3656005859375,9321.0,37,2,78731,1966,1.98,2019-01-17,1,2019,919896.32967033
1012,58299072,599000.0,2.0,2002.0,3,7.0,1,17,1,-97.7522354125977,1,0.766666666666667,30.3803043365479,11325.6,1,2,78759,1968,1.98,2019-05-31,5,2019,512099.535
1013,29356347,935000.0,3.0,3358.0,4,7.0,2,16,1,-97.7596206665039,1,0.733333333333333,30.3672466278076,13939.2,22,10,78731,1969,1.98,2019-02-26,2,2019,919896.32967033
1014,29434250,349900.0,2.0,1594.0,3,4.0,1,13,1,-97.7007217407227,1,2.13333333333333,30.3851375579834,11761.2,27,1,78758,1978,1.98,2019-08-30,8,2019,326232.736111111
1015,58299044,1100000.0,4.0,2892.0,4,7.0,1,17,1,-97.7505111694336,1,0.8,30.3808746337891,17424.0,45,1,78759,1970,1.98,2019-07-29,7,2019,512099.535
1016,29434244,334900.0,2.0,1563.0,3,4.0,1,13,1,-97.7005233764648,1,2.03333333333333,30.3862018585205,8319.0,40,1,78758,1978,1.98,2019-03-28,3,2019,326232.736111111
1017,29434243,315000.0,2.0,1382.0,3,4.0,1,13,1,-97.7004699707031,1,2.03333333333333,30.3863658905029,7971.0,25,3,78758,1978,1.98,2019-12-04,12,2019,326232.736111111
1018,29435738,285000.0,2.0,1074.0,3,4.0,1,13,1,-97.7042541503906,1,1.8,30.3932933807373,4573.0,29,3,78758,1983,1.98,2019-08-07,8,2019,326232.736111111
1019,29349817,255000.0,2.0,1020.0,2,7.0,2,16,1,-97.7573318481445,1,0.733333333333333,30.3509502410889,2871.0,15,1,78731,1982,1.98,2019-08-16,8,2019,919896.32967033
1020,29358814,799000.0,3.0,3040.0,4,7.0,1,16,1,-97.7747268676758,1,1.43333333333333,30.3744125366211,12632.4,69,3,78731,1978,1.98,2019-04-08,4,2019,919896.32967033
1021,29355809,615000.0,2.0,2638.0,5,7.0,1,16,1,-97.7689666748047,1,0.9,30.3637676239014,9670.0,35,7,78731,1967,1.98,2019-09-27,9,2019,919896.32967033
1022,29349809,249700.0,2.0,946.0,2,7.0,2,16,1,-97.7576675415039,1,0.7,30.3513565063477,2662.0,36,1,78731,1982,1.98,2019-03-14,3,2019,919896.32967033
1023,29435701,405000.0,2.0,1731.0,4,4.0,1,13,1,-97.7010269165039,1,1.73333333333333,30.3926620483398,6795.0,40,5,78758,1982,1.98,2019-08-09,8,2019,326232.736111111
1024,29355789,950000.0,3.0,3044.0,4,7.0,2,16,1,-97.7680511474609,1,0.9,30.3651943206787,9583.0,25,1,78731,1967,1.98,2019-10-08,10,2019,919896.32967033
1025,29349788,255000.0,2.0,1020.0,2,7.0,2,16,1,-97.7571258544922,1,0.733333333333333,30.3511009216309,2871.0,28,2,78731,1982,1.98,2019-08-19,8,2019,919896.32967033
1026,29436188,199999.0,3.0,1042.0,2,4.0,2,13,1,-97.6961517333984,1,1.43333333333333,30.3951187133789,5562.0,38,1,78758,1984,1.98,2019-01-09,1,2019,326232.736111111
1027,29432186,399900.0,2.0,1584.0,4,3.66666666666667,1,14,1,-97.7020492553711,1,1.03333333333333,30.3792877197266,8276.0,24,1,78758,1975,1.98,2019-11-05,11,2019,326232.736111111
1028,29432183,265000.0,2.0,1453.0,3,3.66666666666667,1,14,1,-97.7022857666016,1,1.03333333333333,30.3787403106689,8407.0,36,1,78758,1974,1.98,2019-04-30,4,2019,326232.736111111
1029,29358777,1425000.0,3.0,3935.0,4,7.0,2,16,1,-97.7733535766602,1,1.36666666666667,30.3746719360352,16552.8,40,2,78731,1998,1.98,2019-05-15,5,2019,919896.32967033
1030,29349775,233000.0,2.0,961.0,2,7.0,2,16,1,-97.7570266723633,1,0.766666666666667,30.3510589599609,2788.0,15,1,78731,1982,1.98,2019-05-09,5,2019,919896.32967033
1031,29353270,644500.0,3.0,2362.0,3,7.0,1,16,1,-97.7840957641602,1,1.73333333333333,30.359016418457,13503.6,33,4,78731,1984,1.98,2019-02-01,2,2019,919896.32967033
1032,58304166,228900.0,2.0,1173.0,3,4.0,1,13,1,-97.699836730957,1,1.93333333333333,30.3879623413086,4613.0,26,3,78758,1980,1.98,2019-10-02,10,2019,326232.736111111
1033,119630659,299000.0,3.0,1365.0,2,3.66666666666667,3,14,1,-97.7034606933594,1,1.06666666666667,30.3812885284424,3584.0,16,2,78758,2013,1.98,2019-12-27,12,2019,326232.736111111
1034,29434149,299900.0,2.0,1484.0,3,4.0,1,13,1,-97.7030792236328,1,2.03333333333333,30.3879547119141,8668.0,50,1,78758,1979,1.98,2019-04-10,4,2019,326232.736111111
1035,29432143,370000.0,2.0,1528.0,3,3.66666666666667,1,14,1,-97.7013626098633,1,1.1,30.3795509338379,11761.2,1,1,78758,1974,1.98,2019-01-11,1,2019,326232.736111111
1036,29431995,630000.0,3.0,2112.0,4,7.0,1,17,1,-97.744758605957,1,0.9,30.3790283203125,11325.6,40,5,78759,1967,1.98,2019-11-22,11,2019,512099.535
1037,58304141,369900.0,3.0,1761.0,3,4.0,2,13,1,-97.6946411132812,1,1.8,30.3879718780518,9452.0,25,3,78758,1982,1.98,2019-10-24,10,2019,326232.736111111
1038,121655484,339900.0,2.0,1316.0,3,7.0,1,16,1,-97.7603530883789,1,0.766666666666667,30.3507270812988,6616.0,32,3,78731,1972,1.98,2019-06-27,6,2019,919896.32967033
1039,70342129,244900.0,3.0,2912.0,4,3.66666666666667,2,15,1,-97.7436599731445,1,2.73333333333333,30.1597442626953,6054.0,34,1,78747,2006,1.98,2019-03-04,3,2019,293248.128787879
1040,70342126,274999.0,2.0,2156.0,3,3.66666666666667,1,15,1,-97.7443923950195,1,2.7,30.1599159240723,8929.0,23,1,78747,2006,1.98,2019-05-10,5,2019,293248.128787879
1041,29351248,1589000.0,6.0,4009.0,4,7.0,2,16,1,-97.7724609375,1,1.1,30.355676651001,243936.0,46,1,78731,1997,1.98,2019-08-02,8,2019,919896.32967033
1042,29437484,449900.0,2.0,1967.0,4,4.0,1,13,1,-97.6959381103516,1,1.3,30.398136138916,10062.0,24,1,78758,1984,1.98,2019-12-10,12,2019,326232.736111111
1043,29433652,379000.0,1.0,980.0,2,3.66666666666667,1,14,1,-97.7099761962891,1,1.13333333333333,30.3831233978271,7535.0,32,2,78758,1978,1.98,2019-06-10,6,2019,326232.736111111
1044,58304090,342000.0,2.0,1128.0,3,4.0,1,13,1,-97.698486328125,1,1.9,30.3884925842285,7013.0,8,2,78758,1982,1.98,2019-06-07,6,2019,326232.736111111
1045,29351234,509900.0,3.0,3078.0,4,7.0,2,16,1,-97.7619400024414,1,0.733333333333333,30.3519706726074,12632.4,62,7,78731,1977,1.98,2019-09-05,9,2019,919896.32967033
1046,29470113,229900.0,2.0,1476.0,3,3.66666666666667,1,15,1,-97.7367095947266,1,3.13333333333333,30.1568450927734,6054.0,17,3,78747,1996,1.98,2019-05-29,5,2019,293248.128787879
1047,83830191,253000.0,2.0,1605.0,3,5.33333333333333,1,15,1,-97.7490234375,1,2.5,30.1524524688721,6316.0,26,3,78747,2009,1.98,2019-02-02,2,2019,293248.128787879
1048,29351228,650000.0,2.0,1844.0,4,7.0,1,16,1,-97.7628479003906,1,0.733333333333333,30.3524913787842,13939.2,29,1,78731,1971,1.98,2019-09-27,9,2019,919896.32967033
1049,29516715,355000.0,2.0,2078.0,3,5.33333333333333,1,15,1,-97.7793884277344,1,2.3,30.1330051422119,9670.0,22,1,78747,2002,1.98,2019-11-08,11,2019,293248.128787879
1050,89546182,289900.0,3.0,2622.0,5,5.33333333333333,2,15,1,-97.7463989257812,1,2.66666666666667,30.1517486572266,6229.0,74,3,78747,2010,1.98,2019-07-09,7,2019,293248.128787879
1051,241933108,365000.0,3.0,2930.0,3,3.66666666666667,2,12,1,-97.7313385009766,1,3.33333333333333,30.1607551574707,8712.0,1,4,78744,2017,1.98,2019-08-05,8,2019,258333.417647059
1052,80103668,230000.0,2.0,1314.0,3,5.33333333333333,1,15,1,-97.7370376586914,1,3.3,30.1466751098633,6882.0,28,1,78747,2008,1.98,2019-04-01,4,2019,293248.128787879
1053,241933107,329990.0,2.0,2398.0,3,3.66666666666667,1,12,1,-97.7312774658203,1,3.33333333333333,30.1606197357178,8450.0,33,5,78744,2016,1.98,2019-09-19,9,2019,258333.417647059
1054,80096167,217000.0,2.0,1314.0,3,5.33333333333333,1,15,1,-97.7386169433594,1,3.2,30.1464862823486,4791.0,25,1,78747,2009,1.98,2019-02-01,2,2019,293248.128787879
1055,251034700,311965.0,3.0,2452.0,4,5.33333333333333,2,15,1,-97.7722854614258,1,2.2,30.1392993927002,18295.2,29,1,78747,2018,1.98,2019-05-30,5,2019,293248.128787879
1056,89546664,230000.0,2.0,1375.0,3,5.33333333333333,1,15,1,-97.7458038330078,1,2.66666666666667,30.1516628265381,6359.0,22,2,78747,2011,1.98,2019-11-24,11,2019,293248.128787879
1057,29433548,270000.0,2.0,1089.0,3,3.66666666666667,1,14,1,-97.7070388793945,1,1.06666666666667,30.3815860748291,7143.0,28,4,78758,1972,1.98,2019-03-12,3,2019,326232.736111111
1058,58304044,359000.0,2.0,1386.0,3,4.0,1,13,1,-97.7002487182617,1,1.83333333333333,30.3904533386231,9365.0,27,3,78758,1981,1.98,2019-10-01,10,2019,326232.736111111
1059,29433544,339900.0,2.0,1318.0,3,3.66666666666667,1,14,1,-97.7084197998047,1,0.966666666666667,30.3803234100342,6534.0,27,2,78758,1980,1.98,2019-08-23,8,2019,326232.736111111
1060,29353685,1125000.0,5.0,4372.0,4,7.0,2,16,1,-97.7631683349609,1,0.666666666666667,30.3632183074951,10236.0,38,1,78731,1997,1.98,2019-08-09,8,2019,919896.32967033
1061,58298668,1150000.0,5.0,4422.0,5,7.0,2,16,1,-97.7674407958984,1,1.06666666666667,30.3721218109131,8363.0,35,4,78731,2002,1.98,2019-08-23,8,2019,919896.32967033
1062,29436016,375000.0,2.0,1356.0,3,4.0,1,13,1,-97.6998062133789,1,1.6,30.3941993713379,12632.4,26,2,78758,1983,1.98,2019-08-05,8,2019,326232.736111111
1063,29350151,875000.0,4.0,4001.0,4,5.77869409033186,2,15,0,-97.7769165039062,0,1.83829565864985,30.3524475097656,15681.6,40,1,78731,1978,1.98,2019-01-19,1,2019,919896.32967033
1064,29433511,114000.0,2.0,1500.0,3,3.66666666666667,1,14,1,-97.7088088989258,1,0.966666666666667,30.379508972168,6534.0,8,2,78758,1977,1.98,2019-10-04,10,2019,326232.736111111
1065,29351631,629000.0,3.0,2256.0,4,7.0,1,16,1,-97.7696685791016,1,0.933333333333333,30.3608245849609,12632.4,23,1,78731,1968,1.98,2019-04-25,4,2019,919896.32967033
1066,29355629,699000.0,3.0,2814.0,5,7.0,1,16,1,-97.7601318359375,1,0.7,30.3662128448486,12196.8,33,1,78731,1971,1.98,2019-06-21,6,2019,919896.32967033
1067,29353120,937000.0,4.0,3068.0,4,7.0,2,16,1,-97.7702560424805,1,0.966666666666667,30.3608436584473,11761.2,16,2,78731,1966,1.98,2019-07-03,7,2019,919896.32967033
1068,29353117,775000.0,3.0,2648.0,4,7.0,1,16,1,-97.771110534668,1,0.966666666666667,30.3607444763184,12196.8,40,1,78731,1966,1.98,2019-09-12,9,2019,919896.32967033
1069,29355612,639000.0,2.0,2106.0,4,7.0,1,16,1,-97.7629013061523,1,0.8,30.367696762085,9801.0,33,1,78731,1969,1.98,2019-12-20,12,2019,919896.32967033
1070,29356608,760000.0,3.0,2688.0,3,7.0,2,16,1,-97.77001953125,1,1.1,30.3698749542236,13068.0,30,2,78731,1976,1.98,2019-02-11,2,2019,919896.32967033
1071,29350108,699000.0,4.0,5082.0,5,7.0,2,16,1,-97.7688446044922,1,0.966666666666667,30.352388381958,40075.2,1,7,78731,1992,1.98,2019-05-24,5,2019,919896.32967033
1072,29353596,365000.0,5.0,3459.0,5,7.0,2,16,1,-97.7676849365234,1,0.833333333333333,30.3620738983154,9583.0,31,5,78731,2014,1.98,2019-07-31,7,2019,919896.32967033
1073,29353094,320000.0,2.0,1370.0,2,7.0,1,16,1,-97.7610778808594,1,0.566666666666667,30.35910987854,4059.0,30,3,78731,1979,1.98,2019-05-05,5,2019,919896.32967033
1074,29350082,789000.0,3.0,2834.0,5,7.0,2,16,1,-97.7662353515625,1,0.8,30.3528995513916,15246.0,36,7,78731,1964,1.98,2019-08-06,8,2019,919896.32967033
1075,29356580,675000.0,3.0,2804.0,5,7.0,1,16,1,-97.7663116455078,1,0.9,30.3680858612061,9844.0,25,2,78731,1969,1.98,2019-05-07,5,2019,919896.32967033
1076,29355571,675000.0,3.0,2800.0,4,7.0,1,16,1,-97.7643203735352,1,0.733333333333333,30.3639736175537,12632.4,30,5,78731,1965,1.98,2019-02-27,2,2019,919896.32967033
1077,29355542,560000.0,2.0,1927.0,3,7.0,1,16,1,-97.7562866210938,1,0.7,30.3663654327392,5227.0,20,3,78731,1995,1.98,2019-04-17,4,2019,919896.32967033
1078,29350038,850000.0,5.0,2930.0,3,7.0,1,16,1,-97.7665100097656,1,0.833333333333333,30.3531112670898,15246.0,10,1,78731,1962,1.98,2019-03-13,3,2019,919896.32967033
1079,70330533,1350000.0,4.0,3060.0,4,7.0,2,16,1,-97.7817840576172,1,1.7,30.3702716827392,22651.2,40,2,78731,2013,1.98,2019-03-15,3,2019,919896.32967033
1080,29350033,949990.0,3.0,2600.0,4,7.0,1,16,1,-97.7630310058594,1,0.8,30.3510646820068,13068.0,34,2,78731,1970,1.98,2019-03-29,3,2019,919896.32967033
1081,29350025,1460000.0,4.0,3405.0,4,7.0,2,16,1,-97.7641220092773,1,0.766666666666667,30.3529300689697,15246.0,42,2,78731,2019,1.98,2019-05-06,5,2019,919896.32967033
1082,29358508,650000.0,3.0,2815.0,4,7.0,2,16,1,-97.7745208740234,1,1.33333333333333,30.371187210083,22215.6,68,3,78731,1977,1.98,2019-04-30,4,2019,919896.32967033
1083,29356466,1100000.0,3.0,2989.0,5,7.0,2,16,1,-97.769645690918,1,1.0,30.3673210144043,14374.8,1,3,78731,2017,1.98,2019-08-02,8,2019,919896.32967033
1084,29358504,550000.0,3.0,2590.0,4,7.0,1,16,1,-97.7742004394531,1,1.3,30.3706321716309,17859.6,44,8,78731,1975,1.98,2019-09-30,9,2019,919896.32967033
1085,29434431,284900.0,2.0,1789.0,3,3.66666666666667,1,13,1,-97.6646575927734,1,1.7,30.3849258422852,8454.0,1,2,78753,1985,1.98,2019-02-22,2,2019,276287.145251397
1086,58303413,250000.0,2.0,1574.0,3,5.0,1,15,1,-97.6692428588867,1,2.23333333333333,30.3841743469238,9016.0,19,9,78753,1958,1.98,2019-02-21,2,2019,276287.145251397
1087,58302915,379000.0,2.0,2161.0,3,4.0,1,13,1,-97.6892013549805,1,1.9,30.3853645324707,12632.4,24,3,78758,1967,1.98,2019-09-30,9,2019,326232.736111111
1088,58303400,165000.0,2.0,1960.0,3,5.0,1,15,1,-97.6687698364258,1,2.26666666666667,30.3842964172363,10018.0,1,7,78753,1962,1.98,2019-07-24,7,2019,276287.145251397
1089,120895895,429900.0,4.0,2378.0,4,3.66666666666667,2,13,1,-97.6668167114258,1,1.46666666666667,30.3915271759033,5880.0,40,4,78753,2012,1.98,2019-07-08,7,2019,276287.145251397
1090,58303394,250000.0,2.0,1348.0,3,5.0,1,15,1,-97.6697540283203,1,2.26666666666667,30.3851013183594,11325.6,24,1,78753,1959,1.98,2019-04-10,4,2019,276287.145251397
1091,29436394,340000.0,3.0,1719.0,3,4.0,2,13,1,-97.6907730102539,1,1.33333333333333,30.3950157165527,8276.0,35,2,78758,1985,1.98,2019-05-06,5,2019,326232.736111111
1092,125090887,359700.0,4.0,2396.0,4,3.66666666666667,2,13,1,-97.6644821166992,1,1.5,30.3903408050537,8842.0,32,3,78753,2015,1.98,2019-04-04,4,2019,276287.145251397
1093,58303883,379900.0,2.0,1610.0,3,4.0,1,13,1,-97.6940231323242,1,1.66666666666667,30.3902015686035,9278.0,21,2,78758,1981,1.98,2019-08-20,8,2019,326232.736111111
1094,58303381,339500.0,2.0,1371.0,3,5.0,1,15,1,-97.6703567504883,1,2.26666666666667,30.3850193023682,11761.2,18,6,78753,1959,1.98,2019-12-20,12,2019,276287.145251397
1095,119618879,415000.0,4.0,2794.0,4,3.66666666666667,2,13,1,-97.6661224365234,1,1.43333333333333,30.3921337127686,7056.0,3,6,78753,2013,1.98,2019-07-10,7,2019,276287.145251397
1096,58303877,305000.0,3.0,1754.0,3,4.0,2,13,1,-97.69384765625,1,1.6,30.3914184570313,9408.0,2,1,78758,1980,1.98,2019-01-18,1,2019,326232.736111111
1097,58303868,335000.0,3.0,2279.0,3,4.0,2,13,1,-97.6933746337891,1,1.56666666666667,30.3917369842529,9038.0,16,1,78758,1980,1.98,2019-06-11,6,2019,326232.736111111
1098,58302866,379900.0,2.0,1970.0,3,4.0,1,13,1,-97.6875152587891,1,1.8,30.385892868042,15681.6,1,4,78758,1967,1.98,2019-10-15,10,2019,326232.736111111
1099,29427967,239900.0,2.0,1138.0,2,3.33333333333333,1,14,1,-97.6868362426758,1,1.03333333333333,30.3665332794189,6795.0,32,2,78753,1982,1.98,2019-07-01,7,2019,276287.145251397
1100,29434344,355000.0,2.0,1644.0,3,5.0,1,15,1,-97.6677474975586,1,2.23333333333333,30.3833866119385,10846.0,21,2,78753,1962,1.98,2019-11-13,11,2019,276287.145251397
1101,58304343,387500.0,3.0,1804.0,3,4.0,2,13,1,-97.6862411499023,1,1.6,30.3893089294434,10193.0,61,4,78758,1978,1.98,2019-06-07,6,2019,326232.736111111
1102,29427963,315000.0,2.0,1295.0,3,3.33333333333333,1,14,1,-97.6874160766602,1,1.0,30.3670387268066,9713.0,18,3,78753,1982,1.98,2019-04-30,4,2019,276287.145251397
1103,29425462,199997.0,2.0,1366.0,4,4.0,1,14,1,-97.6816940307617,1,1.33333333333333,30.3608589172363,7884.0,14,3,78753,1970,1.98,2019-03-04,3,2019,276287.145251397
1104,29434337,324900.0,2.0,1998.0,3,5.0,1,15,1,-97.6662368774414,1,2.13333333333333,30.3820667266846,9931.0,24,3,78753,1964,1.98,2019-06-03,6,2019,276287.145251397
1105,29422959,345000.0,2.0,1246.0,3,5.0,1,15,1,-97.6732635498047,1,1.23333333333333,30.3558139801025,8668.0,27,2,78753,1971,1.98,2019-09-30,9,2019,276287.145251397
1106,29427957,259000.0,2.0,1382.0,2,3.33333333333333,1,14,1,-97.6875,1,1.0,30.3676357269287,8042.0,27,2,78753,1982,1.98,2019-09-17,9,2019,276287.145251397
1107,29429973,285000.0,2.0,1652.0,3,4.0,1,14,1,-97.7119140625,1,0.7,30.3712043762207,8494.0,10,3,78758,1972,1.98,2019-12-30,12,2019,326232.736111111
1108,58304829,415000.0,3.0,2227.0,4,4.0,2,13,1,-97.6915512084961,1,1.43333333333333,30.3928604125977,12632.4,21,3,78758,1980,1.98,2019-07-24,7,2019,326232.736111111
1109,29432472,325000.0,2.0,1952.0,3,4.33333333333333,1,14,1,-97.6943817138672,1,1.3,30.3777141571045,15246.0,1,7,78758,1962,1.98,2019-05-01,5,2019,326232.736111111
1110,29424968,340000.0,2.0,1171.0,3,4.0,1,14,1,-97.7187881469727,1,0.533333333333333,30.3596153259277,10018.0,1,4,78757,1959,1.98,2019-04-30,4,2019,506361.095238095
1111,29424967,399000.0,2.0,1189.0,3,4.0,1,14,1,-97.7189407348633,1,0.533333333333333,30.3597831726074,9583.0,30,3,78757,1960,1.98,2019-07-03,7,2019,506361.095238095
